id_herb,nama_herb,nama_latin,nama_lokal,link_gambar,deskripsi_khasiat,mengatasi_gejala,komposisi
178,Tebu,Saccharum officinarum,"""Tebu Putih (Jawa)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Tebu.jpg,"tanaman tropis dengan batang yang sering digunakan sebagai sumber energi alami. Batangnya mengandung senyawa bioaktif dengan sifat penambah energi dan antioksidan. Khasiatnya meliputi membantu meningkatkan stamina, menjaga kesehatan pencernaan, dan memperbaiki metabolisme tubuh. Selain itu, tanaman ini juga dipercaya mampu meningkatkan daya tahan tubuh.","""Dehidrasi"", ""Lelah atau letih"", ""Mulut kering"", ""Tenggorokan kering"", ""Kehilangan nafsu makan""","Sakarosa, flavonoid,"
179,Teh,Camellia sinensis,"""Teh Hijau (Sumatera)"", ""Teh Hitam (Jawa)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Teh.jpg,"tanaman herbal dengan daun kecil yang sering digunakan untuk minuman sehat. Daunnya mengandung senyawa bioaktif dengan sifat antioksidan dan memperbaiki metabolisme. Khasiatnya meliputi membantu meningkatkan konsentrasi, menjaga kesehatan jantung, dan melindungi tubuh dari radikal bebas. Selain itu, tanaman ini juga dipercaya mampu memperbaiki fungsi kognitif.","""Mata lelah"", ""Kulit kering"", ""Sakit kepala ringan"", ""Perut kembung"", ""Kelelahan""","Kafein, theobromin, theofilin"
180,Tembelekan,Lantana camara,"""Tembelekan Merah (Jawa)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Tembelekan.jpg,"tanaman berbunga dengan bunga kecil berwarna cerah yang sering digunakan dalam pengobatan tradisional. Daunnya mengandung senyawa bioaktif dengan sifat antimikroba dan menenangkan. Khasiatnya meliputi membantu mengatasi batuk, meredakan peradangan, dan mempercepat penyembuhan luka. Selain itu, tanaman ini juga dipercaya mampu memperbaiki kesehatan kulit.","""Sakit kepala ringan"", ""Kulit iritasi ringan"", ""Perut kembung"", ""Sakit tenggorokan"", ""Kelelahan ringan""","Tanin, flavonoid, alkaloid, saponin"
181,Tempuyung,Sonchus arvensis,"""Pucuk Tempuyung (Jawa)"", ""Pucuk Seledri (Sunda)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Tempuyung.jpg,"tanaman herbal dengan daun besar yang sering digunakan untuk kesehatan ginjal. Daunnya mengandung senyawa bioaktif dengan sifat diuretik dan antiinflamasi. Khasiatnya meliputi membantu meluruhkan batu ginjal, memperbaiki kesehatan saluran kemih, dan mengurangi peradangan. Selain itu, tanaman ini juga dipercaya mampu menjaga kesehatan pencernaan.","""Sakit pinggang"", ""Pembengkakan ringan"", ""Perut kembung"", ""Mata lelah"", ""Tenggorokan kering""","Tannin, flavonoid, alkaloid, saponin"
182,Temu Hitam,Curcuma aeruginosa,"""Temu Hitam Bali (Bali)"", ""Temu Hitam Sumatra""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Temu%20hitam.jpg,"tanaman herbal dengan rimpang gelap yang sering digunakan untuk kesehatan. Rimpangnya mengandung senyawa bioaktif dengan sifat antiinflamasi dan antikanker. Khasiatnya meliputi membantu meningkatkan fungsi hati, melindungi tubuh dari radikal bebas, dan memperbaiki kesehatan pencernaan. Selain itu, tanaman ini juga dipercaya mampu meningkatkan daya tahan tubuh.","""Perut kembung"", ""Sakit kepala ringan"", ""Stres atau cemas"", ""Kulit kusam"", ""Nyeri otot""","Kurkumin, minyak atsiri, flavonoid"
183,Temu Kunci,Boesenbergia pandurata,"""Temu Kunci Bali (Bali)"", ""Temu Kunci Madura""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Temu%20kunci.jpg,"tanaman herbal dengan rimpang kecil yang sering digunakan dalam pengobatan tradisional. Rimpangnya mengandung senyawa bioaktif dengan sifat antioksidan dan memperbaiki metabolisme. Khasiatnya meliputi membantu meningkatkan nafsu makan, menjaga kesehatan pencernaan, dan memperbaiki fungsi hati. Selain itu, tanaman ini juga dipercaya mampu meningkatkan daya tahan tubuh.","""Perut kembung"", ""Sakit kepala"", ""Pusing"", ""Gangguan pencernaan"", ""Kelelahan""","Minyak atsiri, kurkumin, resin"
184,Temu Putih,Curcuma zedoaria,"""Kunci Putih (Bali)"", ""Kunci Putih Sumatra""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Temu%20putih.jpg,"tanaman herbal dengan rimpang putih yang sering digunakan untuk kesehatan. Rimpangnya mengandung senyawa bioaktif dengan sifat antikanker dan antiinflamasi. Khasiatnya meliputi membantu meningkatkan fungsi hati, melawan sel kanker, dan memperbaiki kesehatan pencernaan. Selain itu, tanaman ini juga dipercaya mampu memperbaiki metabolisme tubuh.","""Perut kembung"", ""Sakit kepala ringan"", ""Peradangan ringan"", ""Kulit gatal"", ""Lelah atau lesu""","Minyak atsiri, kurkumin, flavonoid"
185,Temu Putri,Curcuma petiolata,"""Temu Putri (Indonesia)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Temu%20putri.jpg,"tanaman herbal yang memiliki rimpang khas dengan aroma harum dan digunakan secara tradisional dalam pengobatan herbal. Rimpangnya mengandung senyawa aktif seperti kurkumin, minyak atsiri, dan antioksidan. Khasiatnya meliputi membantu mengatasi gangguan pencernaan, meredakan peradangan, dan meningkatkan daya tahan tubuh. Selain untuk kesehatan, tanaman ini juga memiliki nilai estetika sebagai tanaman hias karena bentuk daunnya yang menarik.","""Perut kembung"", ""Sakit kepala ringan"", ""Lelah atau lesu"", ""Masalah pencernaan"", ""Sakit gigi ringan""","Minyak atsiri, kurkumin, flavonoid, tanin"
186,Temulawak,Curcuma xanthorrhiza,"""Kunyit Kuning (Jawa)"", ""Temulawak Bali (Bali)"", ""Temulawak Sumatra""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Temulawak.jpg,"tanaman herbal dengan rimpang berwarna kuning yang sering digunakan dalam pengobatan tradisional. Rimpangnya mengandung senyawa bioaktif dengan sifat antiradang dan memperbaiki metabolisme. Khasiatnya meliputi membantu meningkatkan fungsi hati, melancarkan pencernaan, dan memperbaiki kesehatan tubuh secara keseluruhan. Selain itu, tanaman ini juga dipercaya mampu meningkatkan imunitas.","""Sakit perut"", ""Perut kembung"", ""Mual ringan"", ""Sakit kepala ringan"", ""Lelah atau capek""","Kurkumin, minyak atsiri, resin, flavonoid"
187,Teratai,Nelumbo nucifera,"""Teratai Putih (Sumatera)"", ""Bunga Teratai (Jawa)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Teratai.jpg,"tanaman air dengan bunga besar yang sering digunakan untuk kesehatan. Bunganya mengandung senyawa bioaktif dengan sifat penenang dan memperbaiki metabolisme. Khasiatnya meliputi membantu meredakan stres, meningkatkan kesehatan jantung, dan menjaga fungsi pencernaan. Selain itu, tanaman ini juga dipercaya mampu meningkatkan daya tahan tubuh.","""Stres atau kecemasan"", ""Insomnia"", ""Sakit kepala ringan"", ""Gangguan pencernaan"", ""Kulit iritasi""","Alkaloid, flavonoid, saponin"
188,Teratai Kerdil,Nymphaea tetragona,"""Teratai Mini (Sumatera)"", ""Teratai Biru (Bali)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Teratai%20kerdil.jpg,"tanaman air dengan bunga kecil yang sering digunakan dalam pengobatan tradisional. Bunganya mengandung senyawa bioaktif dengan sifat menenangkan dan antioksidan. Khasiatnya meliputi membantu meredakan insomnia, meningkatkan kualitas tidur, dan menjaga kesehatan saraf. Selain itu, tanaman ini juga dipercaya mampu memperbaiki metabolisme.","""Sakit kepala ringan"", ""Gangguan tidur"", ""Stres atau kecemasan"", ""Perut kembung"", ""Kulit gatal""","Flavonoid, alkaloid, minyak atsiri"
189,Tomat,Solanum lycopersicum,"""Tomat Merah (Jawa)"", ""Tomat Buncis (Aceh)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Tomat.jpg,"tanaman buah dengan warna merah yang sering dikonsumsi untuk kesehatan. Buahnya kaya akan senyawa bioaktif dengan sifat antioksidan dan memperbaiki metabolisme. Khasiatnya meliputi membantu menjaga kesehatan kulit, meningkatkan daya tahan tubuh, dan melindungi tubuh dari radikal bebas. Selain itu, tanaman ini juga dipercaya mampu memperbaiki kesehatan jantung.","""Kulit berminyak"", ""Kulit kusam"", ""Sakit kepala ringan"", ""Perut kembung"", ""Dehidrasi""","Vitamin C, lycopene, beta-karoten, kalium, folat, flavonoid"
190,Tunjung,Nymphaea caerulea,"""Teratai Biru (Sumatera, Bali)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Tunjung.jpg,"tanaman air dengan bunga biru yang sering digunakan untuk kesehatan. Bunganya mengandung senyawa bioaktif dengan sifat menenangkan dan memperbaiki metabolisme. Khasiatnya meliputi membantu meredakan stres, meningkatkan konsentrasi, dan menjaga fungsi pencernaan. Selain itu, tanaman ini juga dipercaya mampu meningkatkan imunitas tubuh.","""Sakit kepala ringan"", ""Pusing"", ""Perut kembung"", ""Kelelahan"", ""Mata merah atau lelah""","Flavonoid, saponin, alkaloid"
191,Turi,Sesbania grandiflora,"""Turi Bali (Bali)"", ""Turi Kuning (Jawa)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Turi.jpg,"tanaman berbunga dengan bunga berwarna putih atau merah muda yang sering digunakan dalam pengobatan tradisional. Bunganya mengandung senyawa bioaktif dengan sifat antiinflamasi dan mempercepat penyembuhan luka. Khasiatnya meliputi membantu meningkatkan daya tahan tubuh, memperbaiki metabolisme, dan menjaga kesehatan kulit. Selain itu, tanaman ini juga dipercaya mampu memperbaiki kesehatan tulang.","""Batuk"", ""Sakit tenggorokan"", ""Perut kembung"", ""Pusing ringan"", ""Insomnia""","Alkaloid, flavonoid, saponin"
192,Ubi Kayu,Manihot esculenta,"""Singkong (Indonesia)"", ""Ubi Kayu (Jawa)"", ""Ubi Karet (Bali)"", ""Ubi Kayu (Sumatra)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Ubi%20kayu.jpg,"tanaman pangan dengan umbi yang sering digunakan sebagai sumber energi. Umbinya mengandung senyawa bioaktif dengan sifat penambah energi dan memperbaiki metabolisme. Khasiatnya meliputi membantu meningkatkan stamina, menjaga kesehatan pencernaan, dan melindungi tubuh dari radikal bebas. Selain itu, tanaman ini juga dipercaya mampu memperbaiki fungsi metabolisme.","""Perut kembung"", ""Kulit kering atau kasar"", ""Lelah atau letih"", ""Sakit kepala ringan"", ""Bibir pecah-pecah""","Karbohidrat, pati, serat, vitamin C, kalium"
193,Urang Aring,Eclipta prostrata,"""Daun Dakon (Bali)"", ""Daun Duwet (Jawa)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Urang%20aring.jpg,"tanaman herbal dengan daun kecil yang sering digunakan dalam pengobatan tradisional untuk kesehatan rambut. Daunnya mengandung senyawa bioaktif dengan sifat mempercepat pertumbuhan rambut dan memperbaiki kesehatan kulit kepala. Khasiatnya meliputi membantu mengatasi ketombe, menjaga kelembapan rambut, dan melindungi kulit kepala dari infeksi. Selain itu, tanaman ini juga dipercaya mampu memperbaiki metabolisme tubuh.","""Rambut rontok"", ""Rambut beruban dini"", ""Kulit kepala gatal"", ""Luka ringan"", ""Sariawan""","Flavonoid, saponin, alkaloid, tanin"
194,Waru,Hibiscus tiliaceus,"""Kembang Waru (Jawa, Bali)"", ""Bunga Waru (Sumatra)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Waru.jpg,"tanaman berbunga dengan daun lebar yang sering digunakan dalam pengobatan tradisional. Daunnya mengandung senyawa bioaktif dengan sifat antiinflamasi dan mempercepat penyembuhan luka. Khasiatnya meliputi membantu meredakan nyeri, memperbaiki kesehatan kulit, dan meningkatkan regenerasi jaringan. Selain itu, tanaman ini juga dipercaya mampu menjaga keseimbangan metabolisme.","""Batuk"", ""Radang tenggorokan"", ""Luka ringan"", ""Kulit terbakar ringan"", ""Perut kembung""","Flavonoid, alkaloid, saponin"
195,Wijaya Kusuma,Epiphyllum oxypetalum,"""Bunga Setangkai (Bali)"", ""Wijaya Kusuma (Sumatra)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Wijaya%20kusuma.jpg,"tanaman berbunga dengan bunga besar yang sering mekar di malam hari dan digunakan dalam pengobatan tradisional. Bunganya mengandung senyawa bioaktif dengan sifat menenangkan dan memperbaiki metabolisme. Khasiatnya meliputi membantu meningkatkan sirkulasi darah, meredakan stres, dan menjaga kesehatan jantung. Selain itu, tanaman ini juga dipercaya mampu memperbaiki kualitas tidur.","""Batuk berdahak"", ""Mimisan"", ""Tenggorokan kering"", ""Luka ringan"", ""Perut kembung""","Alkaloid, flavonoid, saponin"
196,Wortel,Daucus carota,"""Wortel Jepang (Bali)"", ""Wortel Kuning (Sumatera)""",https://storage.googleapis.com/c242-ps076-herbamate-bucket/img-homapage/Wortel.jpg,"tanaman umbi yang kaya akan beta-karoten dan sering digunakan untuk kesehatan. Umbinya mengandung senyawa bioaktif dengan sifat antioksidan dan memperbaiki kesehatan mata. Khasiatnya meliputi membantu menjaga kesehatan kulit, meningkatkan daya tahan tubuh, dan melindungi tubuh dari radikal bebas. Selain itu, tanaman ini juga dipercaya mampu memperbaiki kesehatan pencernaan.","""Mata lelah"", ""Kulit kusam"", ""Perut kembung"", ""Tenggorokan kering"", ""Kelelahan ringan""","Beta-karoten, vitamin A, vitamin C, kalium, serat"
